,system,target,server,fastbest,sparse,extreme,check_labels,check,replication,time_compress,size_compress
15375,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,crc64,1,5,696.05,233403104
15376,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,crc64,1,6,691.802,233403104
15377,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,crc64,1,7,689.085,233403104
15378,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,crc64,1,8,692.035,233403104
15379,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,crc64,1,9,691.472,233403104
15380,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,none,2,0,688.5189999999999,233402784
15381,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,none,2,1,688.3589999999998,233402784
15382,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,none,2,2,691.6089999999998,233402784
15383,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,none,2,3,692.1419999999998,233402784
15384,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,none,2,4,691.5160000000002,233402784
15385,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,none,2,5,691.331,233402784
15386,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,none,2,6,688.721,233402784
15387,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,none,2,7,688.495,233402784
15388,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,none,2,8,690.073,233402784
15389,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,none,2,9,690.535,233402784
15390,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,sha256,3,0,698.502,233404064
15391,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,sha256,3,1,698.576,233404064
15392,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,sha256,3,2,700.01,233404064
15393,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,sha256,3,3,699.132,233404064
15394,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,sha256,3,4,696.1239999999998,233404064
15395,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,sha256,3,5,697.949,233404064
15396,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,sha256,3,6,707.1110000000001,233404064
15397,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,sha256,3,7,697.212,233404064
15398,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,sha256,3,8,702.721,233404064
15399,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,sha256,3,9,698.573,233404064
15400,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc32,0,0,777.174,232377848
15401,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc32,0,1,780.9760000000001,232377848
15402,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc32,0,2,786.186,232377848
15403,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc32,0,3,779.0039999999998,232377848
15404,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc32,0,4,780.177,232377848
15405,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc32,0,5,779.4169999999998,232377848
15406,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc32,0,6,777.753,232377848
15407,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc32,0,7,775.918,232377848
15408,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc32,0,8,780.571,232377848
15409,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc32,0,9,779.692,232377848
15410,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc64,1,0,776.893,232378008
15411,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc64,1,1,777.1060000000001,232378008
15412,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc64,1,2,778.273,232378008
15413,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc64,1,3,776.752,232378008
15414,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc64,1,4,777.4939999999998,232378008
15415,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc64,1,5,776.076,232378008
15416,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc64,1,6,776.454,232378008
15417,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc64,1,7,776.6339999999999,232378008
15418,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc64,1,8,778.841,232378008
15419,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,crc64,1,9,777.836,232378008
15420,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,none,2,0,776.791,232377688
15421,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,none,2,1,776.1189999999998,232377688
15422,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,none,2,2,788.548,232377688
15423,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,none,2,3,775.993,232377688
15424,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,none,2,4,776.1210000000002,232377688
15425,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,none,2,5,775.52,232377688
15426,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,none,2,6,776.8839999999999,232377688
15427,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,none,2,7,776.4169999999998,232377688
15428,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,none,2,8,775.178,232377688
15429,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,none,2,9,778.9689999999998,232377688
15430,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,sha256,3,0,784.2660000000002,232378968
15431,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,sha256,3,1,784.122,232378968
15432,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,sha256,3,2,786.127,232378968
15433,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,sha256,3,3,787.057,232378968
15434,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,sha256,3,4,785.821,232378968
15435,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,sha256,3,5,788.078,232378968
15436,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,sha256,3,6,786.625,232378968
15437,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,sha256,3,7,785.54,232378968
15438,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,sha256,3,8,790.077,232378968
15439,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,sha256,3,9,787.7819999999998,232378968
15440,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc32,0,0,692.1289999999998,233402944
15441,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc32,0,1,693.319,233402944
15442,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc32,0,2,691.4939999999998,233402944
15443,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc32,0,3,691.916,233402944
15444,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc32,0,4,690.6089999999998,233402944
15445,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc32,0,5,691.3610000000001,233402944
15446,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc32,0,6,691.8939999999999,233402944
15447,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc32,0,7,692.788,233402944
15448,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc32,0,8,692.28,233402944
15449,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc32,0,9,707.202,233402944
15450,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc64,1,0,695.082,233403104
15451,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc64,1,1,693.346,233403104
15452,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc64,1,2,690.904,233403104
15453,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc64,1,3,697.618,233403104
15454,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc64,1,4,691.7639999999999,233403104
15455,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc64,1,5,690.779,233403104
15456,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc64,1,6,691.725,233403104
15457,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc64,1,7,692.352,233403104
15458,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc64,1,8,694.6030000000002,233403104
15459,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,crc64,1,9,694.3760000000002,233403104
15460,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,none,2,0,689.52,233402784
15461,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,none,2,1,691.563,233402784
15462,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,none,2,2,690.725,233402784
15463,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,none,2,3,706.185,233402784
15464,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,none,2,4,691.428,233402784
15465,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,none,2,5,692.4630000000002,233402784
15466,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,none,2,6,692.17,233402784
15467,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,none,2,7,689.8919999999998,233402784
15468,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,none,2,8,691.799,233402784
15469,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,none,2,9,691.14,233402784
15470,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,sha256,3,0,699.352,233404064
15471,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,sha256,3,1,699.65,233404064
15472,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,sha256,3,2,699.898,233404064
15473,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,sha256,3,3,699.447,233404064
15474,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,sha256,3,4,699.346,233404064
15475,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,sha256,3,5,700.72,233404064
15476,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,sha256,3,6,699.2719999999998,233404064
15477,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,sha256,3,7,699.696,233404064
15478,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,sha256,3,8,700.3989999999999,233404064
15479,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,sha256,3,9,699.539,233404064
15480,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc32,0,0,777.638,232377848
15481,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc32,0,1,778.28,232377848
15482,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc32,0,2,778.4580000000002,232377848
15483,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc32,0,3,787.3789999999998,232377848
15484,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc32,0,4,782.2310000000001,232377848
15485,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc32,0,5,784.3489999999998,232377848
15486,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc32,0,6,785.9739999999998,232377848
15487,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc32,0,7,780.198,232377848
15488,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc32,0,8,778.762,232377848
15489,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc32,0,9,779.569,232377848
15490,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc64,1,0,776.529,232378008
15491,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc64,1,1,778.323,232378008
15492,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc64,1,2,778.8660000000001,232378008
15493,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc64,1,3,780.205,232378008
15494,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc64,1,4,780.2389999999998,232378008
15495,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc64,1,5,780.21,232378008
15496,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc64,1,6,781.699,232378008
15497,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc64,1,7,779.811,232378008
15498,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc64,1,8,787.0169999999998,232378008
15499,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,crc64,1,9,779.1060000000001,232378008
15500,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,none,2,0,777.592,232377688
15501,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,none,2,1,777.6410000000002,232377688
15502,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,none,2,2,778.068,232377688
15503,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,none,2,3,780.985,232377688
15504,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,none,2,4,776.21,232377688
15505,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,none,2,5,778.6560000000002,232377688
15506,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,none,2,6,781.534,232377688
15507,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,none,2,7,776.363,232377688
15508,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,none,2,8,774.648,232377688
15509,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,none,2,9,775.325,232377688
15510,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,sha256,3,0,785.492,232378968
15511,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,sha256,3,1,785.985,232378968
15512,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,sha256,3,2,788.03,232378968
15513,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,sha256,3,3,786.247,232378968
15514,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,sha256,3,4,785.725,232378968
15515,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,sha256,3,5,795.0210000000002,232378968
15516,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,sha256,3,6,786.4760000000001,232378968
15517,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,sha256,3,7,787.2769999999998,232378968
15518,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,sha256,3,8,784.105,232378968
15519,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,sha256,3,9,785.175,232378968
15520,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc32,0,0,814.9060000000002,227292848
15521,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc32,0,1,761.5060000000002,227292848
15522,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc32,0,2,763.42,227292848
15523,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc32,0,3,766.934,227292848
15524,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc32,0,4,764.459,227292848
15525,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc32,0,5,770.898,227292848
15526,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc32,0,6,760.6460000000002,227292848
15527,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc32,0,7,761.383,227292848
15528,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc32,0,8,762.757,227292848
15529,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc32,0,9,764.155,227292848
15530,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc64,1,0,766.919,227292928
15531,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc64,1,1,764.6039999999998,227292928
15532,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc64,1,2,761.31,227292928
15533,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc64,1,3,762.801,227292928
15534,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc64,1,4,767.498,227292928
15535,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc64,1,5,766.275,227292928
15536,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc64,1,6,764.877,227292928
15537,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc64,1,7,763.818,227292928
15538,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc64,1,8,763.165,227292928
15539,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,crc64,1,9,761.113,227292928
15540,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,none,2,0,767.705,227292768
15541,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,none,2,1,768.628,227292768
15542,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,none,2,2,765.3839999999999,227292768
15543,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,none,2,3,766.715,227292768
15544,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,none,2,4,771.047,227292768
15545,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,none,2,5,768.7510000000002,227292768
15546,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,none,2,6,769.1030000000002,227292768
15547,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,none,2,7,771.028,227292768
15548,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,none,2,8,769.471,227292768
15549,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,none,2,9,766.538,227292768
15550,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,sha256,3,0,768.558,227293408
15551,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,sha256,3,1,767.529,227293408
15552,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,sha256,3,2,768.7819999999998,227293408
15553,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,sha256,3,3,772.623,227293408
15554,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,sha256,3,4,775.426,227293408
15555,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,sha256,3,5,770.445,227293408
15556,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,sha256,3,6,773.248,227293408
15557,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,sha256,3,7,771.173,227293408
15558,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,sha256,3,8,773.755,227293408
15559,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,sha256,3,9,772.0269999999998,227293408
15560,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc32,0,0,865.8489999999998,226143884
15561,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc32,0,1,878.023,226143884
15562,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc32,0,2,866.93,226143884
15563,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc32,0,3,867.76,226143884
15564,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc32,0,4,862.7510000000002,226143884
15565,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc32,0,5,863.857,226143884
15566,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc32,0,6,863.6110000000001,226143884
15567,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc32,0,7,866.367,226143884
15568,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc32,0,8,867.6060000000001,226143884
15569,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc32,0,9,867.9119999999998,226143884
15570,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc64,1,0,863.794,226143964
15571,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc64,1,1,866.0369999999998,226143964
15572,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc64,1,2,877.184,226143964
15573,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc64,1,3,864.3439999999998,226143964
15574,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc64,1,4,909.388,226143964
15575,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc64,1,5,860.39,226143964
15576,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc64,1,6,862.544,226143964
15577,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc64,1,7,863.705,226143964
15578,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc64,1,8,862.7260000000001,226143964
15579,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,crc64,1,9,866.7280000000002,226143964
15580,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,none,2,0,861.6239999999998,226143804
15581,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,none,2,1,861.7460000000002,226143804
15582,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,none,2,2,865.927,226143804
15583,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,none,2,3,862.8810000000002,226143804
15584,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,none,2,4,863.054,226143804
15585,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,none,2,5,862.985,226143804
15586,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,none,2,6,863.0010000000002,226143804
15587,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,none,2,7,864.914,226143804
15588,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,none,2,8,862.643,226143804
15589,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,none,2,9,862.926,226143804
15590,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,sha256,3,0,869.8860000000002,226144444
15591,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,sha256,3,1,871.7589999999999,226144444
15592,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,sha256,3,2,870.673,226144444
15593,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,sha256,3,3,879.43,226144444
15594,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,sha256,3,4,868.9060000000002,226144444
15595,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,sha256,3,5,870.444,226144444
15596,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,sha256,3,6,868.682,226144444
15597,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,sha256,3,7,868.1439999999999,226144444
15598,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,sha256,3,8,870.5110000000002,226144444
15599,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,sha256,3,9,870.913,226144444
15600,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,0,crc32,0,0,766.6239999999998,227292848
15601,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,0,crc32,0,1,764.0169999999998,227292848
15602,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,0,crc32,0,2,765.47,227292848
15603,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,0,crc32,0,3,764.283,227292848
15604,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,0,crc32,0,4,767.5160000000002,227292848
15605,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,0,crc32,0,5,766.065,227292848
15606,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,0,crc32,0,6,765.915,227292848
15607,xz,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,0,crc32,0,7,765.758,227292848
