,system,target,server,fastbest,verify,lax,replay_gain,lpc_optimization,replication,time_compress,size_compress
25990,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,0,1,1,1,0,45.237,636308990
25991,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,0,1,1,1,1,45.335,636308990
25992,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,0,1,1,1,2,45.292,636308990
25993,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,0,1,1,1,3,45.603,636308990
25994,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,0,1,1,1,4,46.007,636308990
25995,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,0,1,1,1,5,45.206,636308990
25996,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,0,1,1,1,6,45.36600000000001,636308990
25997,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,0,1,1,1,7,45.115,636308990
25998,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,0,1,1,1,8,44.768,636308990
25999,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,0,1,1,1,9,48.183,636308990
26000,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,0,0,31.986,636308800
26001,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,0,1,31.571,636308800
26002,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,0,2,31.781,636308800
26003,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,0,3,31.902,636308800
26004,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,0,4,31.89,636308800
26005,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,0,5,32.365,636308800
26006,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,0,6,31.786,636308800
26007,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,0,7,31.979,636308800
26008,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,0,8,32.567,636308800
26009,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,0,9,32.294000000000004,636308800
26010,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,1,0,33.16,636308800
26011,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,1,1,32.78,636308800
26012,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,1,2,32.801,636308800
26013,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,1,3,32.767,636308800
26014,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,1,4,33.459,636308800
26015,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,1,5,33.18,636308800
26016,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,1,6,33.742,636308800
26017,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,1,7,33.26,636308800
26018,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,1,8,33.453,636308800
26019,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,0,1,9,33.312,636308800
26020,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,0,0,53.701,636308990
26021,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,0,1,53.802,636308990
26022,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,0,2,52.889,636308990
26023,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,0,3,53.726000000000006,636308990
26024,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,0,4,54.887,636308990
26025,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,0,5,53.319,636308990
26026,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,0,6,53.95,636308990
26027,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,0,7,54.262,636308990
26028,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,0,8,53.955,636308990
26029,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,0,9,53.543,636308990
26030,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,1,0,54.684,636308990
26031,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,1,1,55.685,636308990
26032,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,1,2,56.494,636308990
26033,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,1,3,55.894,636308990
26034,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,1,4,55.999,636308990
26035,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,1,5,56.59,636308990
26036,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,1,6,56.053,636308990
26037,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,1,7,55.496,636308990
26038,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,1,8,56.192,636308990
26039,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,0,1,1,9,55.271,636308990
26040,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,0,0,31.44,636308800
26041,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,0,1,31.465,636308800
26042,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,0,2,32.648,636308800
26043,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,0,3,31.543000000000006,636308800
26044,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,0,4,31.388,636308800
26045,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,0,5,32.047,636308800
26046,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,0,6,31.468000000000004,636308800
26047,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,0,7,32.402,636308800
26048,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,0,8,32.532,636308800
26049,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,0,9,31.824,636308800
26050,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,1,0,33.818000000000005,636308800
26051,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,1,1,33.634,636308800
26052,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,1,2,32.683,636308800
26053,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,1,3,33.708,636308800
26054,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,1,4,32.839,636308800
26055,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,1,5,33.269,636308800
26056,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,1,6,33.321,636308800
26057,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,1,7,33.075,636308800
26058,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,1,8,36.537,636308800
26059,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,0,1,9,34.758,636308800
26060,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,0,0,57.154,636308990
26061,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,0,1,53.535,636308990
26062,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,0,2,55.254,636308990
26063,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,0,3,56.38800000000001,636308990
26064,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,0,4,55.755,636308990
26065,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,0,5,55.174,636308990
26066,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,0,6,54.772,636308990
26067,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,0,7,54.507,636308990
26068,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,0,8,53.69,636308990
26069,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,0,9,53.48,636308990
26070,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,1,0,55.551,636308990
26071,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,1,1,56.023,636308990
26072,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,1,2,55.173,636308990
26073,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,1,3,55.813,636308990
26074,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,1,4,56.25,636308990
26075,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,1,5,54.569,636308990
26076,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,1,6,55.32899999999999,636308990
26077,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,1,7,55.50100000000001,636308990
26078,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,1,8,55.69600000000001,636308990
26079,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,0,1,1,1,1,9,55.19600000000001,636308990
26080,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,0,0,22.567,624074079
26081,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,0,1,22.522,624074079
26082,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,0,2,22.431,624074079
26083,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,0,3,22.361,624074079
26084,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,0,4,22.667,624074079
26085,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,0,5,22.842,624074079
26086,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,0,6,22.878,624074079
26087,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,0,7,22.741,624074079
26088,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,0,8,22.816,624074079
26089,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,0,9,22.126,624074079
26090,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,1,0,24.825,624074079
26091,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,1,1,24.574,624074079
26092,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,1,2,24.584,624074079
26093,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,1,3,23.779,624074079
26094,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,1,4,24.123,624074079
26095,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,1,5,23.88,624074079
26096,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,1,6,24.149,624074079
26097,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,1,7,24.046,624074079
26098,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,1,8,25.122,624074079
26099,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,0,1,9,28.798,624074079
26100,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,0,0,44.533,624074269
26101,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,0,1,45.165,624074269
26102,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,0,2,44.673,624074269
26103,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,0,3,44.084,624074269
26104,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,0,4,45.152,624074269
26105,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,0,5,45.055,624074269
26106,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,0,6,44.657,624074269
26107,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,0,7,44.255,624074269
26108,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,0,8,45.481,624074269
26109,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,0,9,44.99,624074269
26110,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,1,0,46.658,624074269
26111,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,1,1,46.085,624074269
26112,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,1,2,46.631,624074269
26113,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,1,3,46.023,624074269
26114,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,1,4,46.878,624074269
26115,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,1,5,47.87600000000001,624074269
26116,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,1,6,45.877,624074269
26117,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,1,7,46.092,624074269
26118,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,1,8,46.673,624074269
26119,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,0,1,1,9,45.937,624074269
26120,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,0,0,22.439,624074079
26121,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,0,1,22.64,624074079
26122,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,0,2,22.659,624074079
26123,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,0,3,22.52,624074079
26124,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,0,4,22.52,624074079
26125,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,0,5,22.6,624074079
26126,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,0,6,26.186,624074079
26127,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,0,7,22.289,624074079
26128,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,0,8,22.954,624074079
26129,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,0,9,22.918000000000006,624074079
26130,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,1,0,24.489,624074079
26131,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,1,1,24.238000000000003,624074079
26132,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,1,2,24.36,624074079
26133,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,1,3,24.199,624074079
26134,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,1,4,24.84,624074079
26135,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,1,5,23.987,624074079
26136,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,1,6,24.283,624074079
26137,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,1,7,24.582,624074079
26138,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,1,8,23.981,624074079
26139,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,0,1,9,23.707,624074079
26140,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,0,0,44.728,624074269
26141,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,0,1,44.31,624074269
26142,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,0,2,44.864,624074269
26143,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,0,3,46.19600000000001,624074269
26144,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,0,4,44.361,624074269
26145,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,0,5,63.057,624074269
26146,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,0,6,44.68,624074269
26147,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,0,7,45.236,624074269
26148,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,0,8,44.396,624074269
26149,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,0,9,44.668,624074269
26150,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,1,0,46.526,624074269
26151,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,1,1,46.965,624074269
26152,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,1,2,46.655,624074269
26153,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,1,3,46.276,624074269
26154,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,1,4,46.059,624074269
26155,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,1,5,46.15600000000001,624074269
26156,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,1,6,57.246,624074269
26157,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,1,7,45.778,624074269
26158,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,1,8,47.38,624074269
26159,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,0,1,1,1,9,46.092,624074269
26160,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,0,0,33.448,624074079
26161,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,0,1,33.459,624074079
26162,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,0,2,33.792,624074079
26163,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,0,3,32.949,624074079
26164,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,0,4,38.191,624074079
26165,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,0,5,38.553,624074079
26166,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,0,6,33.392,624074079
26167,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,0,7,33.066,624074079
26168,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,0,8,33.111,624074079
26169,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,0,9,33.918,624074079
26170,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,1,0,34.722,624074079
26171,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,1,1,34.827,624074079
26172,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,1,2,37.168,624074079
26173,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,1,3,36.253,624074079
26174,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,1,4,35.529,624074079
26175,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,1,5,35.253,624074079
26176,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,1,6,35.156,624074079
26177,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,1,7,34.947,624074079
26178,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,1,8,34.603,624074079
26179,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,0,1,9,35.83,624074079
26180,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,0,0,56.549,624074269
26181,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,0,1,56.21,624074269
26182,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,0,2,55.659,624074269
26183,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,0,3,55.01,624074269
26184,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,0,4,55.778,624074269
26185,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,0,5,55.554,624074269
26186,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,0,6,55.918,624074269
26187,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,0,7,55.12600000000001,624074269
26188,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,0,8,56.595,624074269
26189,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,0,9,54.835,624074269
26190,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,1,0,56.938,624074269
26191,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,1,1,57.256,624074269
26192,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,1,2,57.042,624074269
26193,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,1,3,56.87300000000001,624074269
26194,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,1,4,56.539,624074269
26195,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,1,5,56.749,624074269
26196,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,1,6,56.756,624074269
26197,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,1,7,56.756,624074269
26198,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,1,8,56.476000000000006,624074269
26199,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,0,1,1,9,57.338,624074269
26200,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,0,0,33.0,624074079
26201,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,0,1,32.946,624074079
26202,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,0,2,34.357,624074079
26203,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,0,3,33.451,624074079
26204,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,0,4,33.275,624074079
26205,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,0,5,34.461,624074079
26206,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,0,6,33.288000000000004,624074079
26207,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,0,7,32.933,624074079
26208,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,0,8,33.445,624074079
26209,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,0,9,33.173,624074079
26210,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,1,0,35.343,624074079
26211,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,1,1,35.066,624074079
26212,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,1,2,35.326,624074079
26213,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,1,3,35.015,624074079
26214,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,1,4,35.30300000000001,624074079
26215,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,1,5,34.736,624074079
26216,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,1,6,35.607,624074079
26217,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,1,7,35.814,624074079
26218,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,1,8,36.103,624074079
26219,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,0,1,9,34.632,624074079
26220,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,1,0,0,55.06,624074269
26221,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,1,0,1,55.403,624074269
26222,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,1,0,2,55.066,624074269
26223,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,1,0,3,54.862,624074269
26224,flac,benchmark/targets/audio/ghosts.wav,StandardD1-australiasoutheast,1,1,1,1,0,4,55.488,624074269
