,system,target,server,fastbest,rsyncable,replication,time_compress,size_compress
5644,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,4,131.045,323099079
5645,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,5,132.018,323099079
5646,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,6,131.749,323099079
5647,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,7,131.339,323099079
5648,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,8,131.445,323099079
5649,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,9,131.547,323099079
5650,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,0,131.142,323099079
5651,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,1,132.981,323099079
5652,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,2,135.828,323099079
5653,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,3,131.66,323099079
5654,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,4,132.002,323099079
5655,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,5,136.85299999999998,323099079
5656,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,6,132.679,323099079
5657,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,7,131.27700000000002,323099079
5658,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,8,131.241,323099079
5659,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,0,9,130.977,323099079
5660,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,0,146.62,330072227
5661,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,1,147.931,330072227
5662,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,2,147.166,330072227
5663,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,3,147.06,330072227
5664,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,4,146.941,330072227
5665,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,5,146.815,330072227
5666,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,6,146.938,330072227
5667,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,7,147.325,330072227
5668,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,8,147.192,330072227
5669,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,9,146.857,330072227
5670,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,0,147.213,330072227
5671,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,1,148.333,330072227
5672,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,2,147.511,330072227
5673,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,3,147.225,330072227
5674,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,4,148.391,330072227
5675,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,5,147.996,330072227
5676,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,6,147.687,330072227
5677,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,7,147.65200000000004,330072227
5678,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,8,147.00799999999995,330072227
5679,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,7,1,9,147.88,330072227
5680,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,0,145.536,322601592
5681,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,1,146.352,322601592
5682,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,2,145.931,322601592
5683,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,3,145.577,322601592
5684,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,4,145.644,322601592
5685,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,5,145.267,322601592
5686,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,6,145.105,322601592
5687,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,7,145.453,322601592
5688,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,8,145.186,322601592
5689,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,9,146.656,322601592
5690,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,0,145.571,322601592
5691,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,1,146.789,322601592
5692,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,2,145.942,322601592
5693,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,3,145.188,322601592
5694,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,4,145.22799999999995,322601592
5695,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,5,145.17700000000005,322601592
5696,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,6,145.793,322601592
5697,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,7,145.286,322601592
5698,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,8,146.102,322601592
5699,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,0,9,145.306,322601592
5700,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,0,161.841,329560496
5701,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,1,165.264,329560496
5702,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,2,161.571,329560496
5703,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,3,160.97799999999995,329560496
5704,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,4,161.195,329560496
5705,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,5,161.168,329560496
5706,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,6,161.341,329560496
5707,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,7,160.945,329560496
5708,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,8,161.564,329560496
5709,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,9,161.93,329560496
5710,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,0,161.237,329560496
5711,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,1,161.168,329560496
5712,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,2,183.988,329560496
5713,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,3,164.021,329560496
5714,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,4,161.295,329560496
5715,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,5,161.421,329560496
5716,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,6,161.336,329560496
5717,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,7,161.444,329560496
5718,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,8,161.559,329560496
5719,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,8,1,9,161.639,329560496
5720,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,0,146.08100000000005,322591998
5721,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,1,146.579,322591998
5722,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,2,146.16899999999995,322591998
5723,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,3,145.724,322591998
5724,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,4,146.829,322591998
5725,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,5,146.196,322591998
5726,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,6,145.55,322591998
5727,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,7,145.216,322591998
5728,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,8,145.769,322591998
5729,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,9,145.436,322591998
5730,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,0,146.281,322591998
5731,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,1,151.378,322591998
5732,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,2,147.714,322591998
5733,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,3,146.215,322591998
5734,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,4,145.912,322591998
5735,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,5,147.174,322591998
5736,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,6,146.168,322591998
5737,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,7,146.814,322591998
5738,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,8,146.263,322591998
5739,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,0,9,146.411,322591998
5740,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,0,162.665,329554215
5741,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,1,162.609,329554215
5742,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,2,162.319,329554215
5743,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,3,162.687,329554215
5744,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,4,162.786,329554215
5745,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,5,162.57299999999995,329554215
5746,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,6,161.951,329554215
5747,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,7,161.043,329554215
5748,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,8,162.815,329554215
5749,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,9,161.639,329554215
5750,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,0,162.87,329554215
5751,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,1,162.145,329554215
5752,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,2,162.62,329554215
5753,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,3,161.884,329554215
5754,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,4,162.265,329554215
5755,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,5,161.55700000000004,329554215
5756,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,6,162.954,329554215
5757,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,7,162.202,329554215
5758,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,8,162.345,329554215
5759,gzip,benchmark/targets/text/enwik9_10,StandardA2-japaneast,9,1,9,161.835,329554215
5760,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,0,88.791,378104089
5761,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,1,44.846,378104089
5762,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,2,44.037,378104089
5763,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,3,44.932,378104089
5764,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,4,46.719,378104089
5765,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,5,44.832,378104089
5766,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,6,44.34,378104089
5767,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,7,49.398,378104089
5768,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,8,44.957,378104089
5769,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,9,51.26,378104089
5770,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,0,47.08,378104089
5771,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,1,47.418,378104089
5772,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,2,46.599,378104089
5773,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,3,46.57,378104089
5774,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,4,49.465,378104089
5775,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,5,48.023,378104089
5776,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,6,47.285,378104089
5777,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,7,47.114,378104089
5778,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,8,47.00100000000001,378104089
5779,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,9,47.424,378104089
5780,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,0,57.11,385340666
5781,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,1,58.723,385340666
5782,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,2,61.62,385340666
5783,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,3,57.717,385340666
5784,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,4,57.617,385340666
5785,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,5,57.918,385340666
5786,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,6,60.613,385340666
5787,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,7,61.15,385340666
5788,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,8,58.783,385340666
5789,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,9,57.916,385340666
5790,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,0,60.468,385340666
5791,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,1,61.985,385340666
5792,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,2,62.853,385340666
5793,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,3,60.775,385340666
5794,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,4,62.409,385340666
5795,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,5,60.61600000000001,385340666
5796,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,6,62.692,385340666
5797,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,7,64.486,385340666
5798,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,8,61.745,385340666
5799,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,9,60.56,385340666
5800,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,0,47.937,363837010
5801,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,1,50.01,363837010
5802,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,2,50.337,363837010
5803,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,3,50.429,363837010
5804,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,4,51.466,363837010
5805,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,5,50.38800000000001,363837010
5806,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,6,49.99800000000001,363837010
5807,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,7,49.065,363837010
5808,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,8,49.323,363837010
5809,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,9,49.057,363837010
5810,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,0,49.986,363837010
5811,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,1,51.665,363837010
5812,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,2,49.081,363837010
5813,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,3,53.316,363837010
5814,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,4,51.022,363837010
5815,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,5,52.04,363837010
5816,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,6,50.374,363837010
5817,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,7,50.54600000000001,363837010
5818,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,8,50.81399999999999,363837010
5819,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,9,50.478,363837010
5820,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,0,65.765,370986994
5821,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,1,63.37600000000001,370986994
5822,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,2,63.139,370986994
5823,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,3,62.477,370986994
5824,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,4,61.339,370986994
5825,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,5,61.566,370986994
5826,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,6,63.928,370986994
5827,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,7,61.202,370986994
5828,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,8,61.1,370986994
5829,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,9,61.46,370986994
5830,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,0,65.69,370986994
5831,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,1,66.44800000000001,370986994
5832,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,2,67.306,370986994
5833,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,3,65.26100000000001,370986994
5834,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,4,66.54,370986994
5835,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,5,65.406,370986994
5836,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,6,65.64399999999999,370986994
5837,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,7,63.543,370986994
5838,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,8,67.192,370986994
5839,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,9,66.178,370986994
5840,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,0,66.293,353355744
5841,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,1,66.445,353355744
5842,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,2,58.74100000000001,353355744
5843,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,3,58.93600000000001,353355744
5844,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,4,58.842,353355744
5845,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,5,58.886,353355744
5846,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,6,58.362,353355744
5847,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,7,58.524,353355744
5848,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,8,66.024,353355744
5849,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,9,60.913,353355744
5850,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,0,62.593,353355744
5851,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,1,62.955,353355744
5852,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,2,64.72800000000001,353355744
5853,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,3,63.481,353355744
5854,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,4,63.512,353355744
5855,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,5,63.56,353355744
5856,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,6,61.504,353355744
5857,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,7,61.804,353355744
5858,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,8,63.524,353355744
5859,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,9,61.851000000000006,353355744
5860,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,0,71.78699999999998,360402299
5861,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,1,73.932,360402299
5862,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,2,75.15100000000002,360402299
5863,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,3,81.374,360402299
5864,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,4,81.32,360402299
5865,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,5,81.76100000000002,360402299
5866,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,6,73.992,360402299
5867,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,7,74.906,360402299
5868,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,8,74.553,360402299
5869,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,9,74.157,360402299
5870,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,0,75.791,360402299
5871,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,1,75.12,360402299
5872,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,2,73.72399999999998,360402299
5873,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,3,74.452,360402299
5874,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,4,74.09,360402299
5875,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,5,74.695,360402299
5876,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,6,73.69800000000002,360402299
5877,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,7,72.423,360402299
5878,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,8,74.839,360402299
5879,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,9,72.622,360402299
5880,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,0,62.32100000000001,337793102
5881,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,1,61.456,337793102
5882,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,2,63.028,337793102
5883,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,3,62.977,337793102
5884,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,4,63.15,337793102
5885,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,5,61.504,337793102
5886,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,6,61.529,337793102
5887,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,7,63.712,337793102
5888,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,8,64.041,337793102
5889,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,9,61.371,337793102
5890,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,0,63.886,337793102
5891,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,1,64.065,337793102
5892,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,2,64.531,337793102
5893,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,3,63.07,337793102
5894,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,4,64.469,337793102
5895,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,5,66.922,337793102
5896,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,6,66.03,337793102
5897,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,7,65.193,337793102
5898,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,8,64.438,337793102
5899,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,9,64.179,337793102
5900,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,0,78.578,345008389
5901,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,1,77.479,345008389
5902,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,2,77.031,345008389
5903,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,3,77.04899999999998,345008389
5904,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,4,77.434,345008389
5905,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,5,78.828,345008389
5906,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,6,77.271,345008389
5907,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,7,77.245,345008389
5908,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,8,77.368,345008389
5909,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,9,77.267,345008389
5910,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,0,81.617,345008389
5911,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,1,77.829,345008389
5912,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,2,78.318,345008389
5913,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,3,77.613,345008389
5914,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,4,78.578,345008389
5915,gzip,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,5,83.635,345008389
