,system,target,server,fastbest,small,replication,time_compress,size_compress
2896,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,1,1,6,228.872,295663934
2897,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,1,1,7,229.532,295663934
2898,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,1,1,8,229.2,295663934
2899,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,1,1,9,229.083,295663934
2900,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,0,0,222.975,279931654
2901,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,0,1,224.867,279931654
2902,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,0,2,226.335,279931654
2903,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,0,3,224.274,279931654
2904,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,0,4,225.441,279931654
2905,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,0,5,224.759,279931654
2906,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,0,6,225.884,279931654
2907,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,0,7,225.067,279931654
2908,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,0,8,225.591,279931654
2909,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,0,9,223.81,279931654
2910,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,1,0,224.904,279931654
2911,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,1,1,225.074,279931654
2912,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,1,2,224.80900000000003,279931654
2913,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,1,3,225.025,279931654
2914,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,1,4,225.194,279931654
2915,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,1,5,224.504,279931654
2916,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,1,6,224.357,279931654
2917,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,1,7,224.206,279931654
2918,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,1,8,224.076,279931654
2919,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,2,1,9,224.55,279931654
2920,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,0,0,229.404,272067783
2921,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,0,1,228.263,272067783
2922,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,0,2,229.379,272067783
2923,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,0,3,229.297,272067783
2924,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,0,4,228.067,272067783
2925,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,0,5,228.783,272067783
2926,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,0,6,229.5,272067783
2927,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,0,7,228.888,272067783
2928,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,0,8,229.526,272067783
2929,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,0,9,230.145,272067783
2930,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,1,0,224.983,279931654
2931,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,1,1,225.044,279931654
2932,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,1,2,224.49,279931654
2933,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,1,3,224.234,279931654
2934,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,1,4,225.056,279931654
2935,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,1,5,224.722,279931654
2936,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,1,6,224.903,279931654
2937,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,1,7,224.633,279931654
2938,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,1,8,224.255,279931654
2939,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,3,1,9,224.971,279931654
2940,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,0,0,234.55,266988881
2941,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,0,1,233.531,266988881
2942,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,0,2,233.798,266988881
2943,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,0,3,234.898,266988881
2944,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,0,4,234.462,266988881
2945,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,0,5,234.065,266988881
2946,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,0,6,234.273,266988881
2947,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,0,7,233.628,266988881
2948,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,0,8,234.337,266988881
2949,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,0,9,234.206,266988881
2950,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,1,0,225.377,279931654
2951,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,1,1,224.864,279931654
2952,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,1,2,225.832,279931654
2953,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,1,3,224.905,279931654
2954,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,1,4,225.322,279931654
2955,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,1,5,225.582,279931654
2956,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,1,6,224.982,279931654
2957,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,1,7,225.21,279931654
2958,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,1,8,224.7,279931654
2959,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,4,1,9,223.903,279931654
2960,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,0,0,237.461,263222994
2961,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,0,1,237.816,263222994
2962,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,0,2,238.966,263222994
2963,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,0,3,237.783,263222994
2964,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,0,4,238.266,263222994
2965,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,0,5,238.173,263222994
2966,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,0,6,239.208,263222994
2967,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,0,7,238.779,263222994
2968,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,0,8,238.355,263222994
2969,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,0,9,234.782,263222994
2970,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,1,0,223.724,279931654
2971,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,1,1,224.64,279931654
2972,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,1,2,225.343,279931654
2973,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,1,3,225.109,279931654
2974,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,1,4,225.086,279931654
2975,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,1,5,224.488,279931654
2976,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,1,6,224.905,279931654
2977,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,1,7,224.983,279931654
2978,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,1,8,225.451,279931654
2979,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,5,1,9,225.129,279931654
2980,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,0,239.053,260293182
2981,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,1,241.252,260293182
2982,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,2,241.753,260293182
2983,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,3,241.826,260293182
2984,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,4,242.428,260293182
2985,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,5,241.159,260293182
2986,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,6,241.671,260293182
2987,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,7,241.383,260293182
2988,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,8,237.011,260293182
2989,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,0,9,241.441,260293182
2990,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,0,225.337,279931654
2991,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,1,225.747,279931654
2992,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,2,223.728,279931654
2993,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,3,225.739,279931654
2994,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,4,223.173,279931654
2995,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,5,225.768,279931654
2996,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,6,225.422,279931654
2997,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,7,223.145,279931654
2998,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,8,224.617,279931654
2999,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,6,1,9,225.276,279931654
3000,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,0,244.156,257872477
3001,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,1,246.364,257872477
3002,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,2,244.21400000000003,257872477
3003,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,3,240.777,257872477
3004,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,4,244.993,257872477
3005,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,5,244.432,257872477
3006,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,6,241.777,257872477
3007,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,7,243.082,257872477
3008,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,8,245.287,257872477
3009,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,0,9,245.512,257872477
3010,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,0,225.236,279931654
3011,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,1,225.445,279931654
3012,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,2,224.623,279931654
3013,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,3,225.399,279931654
3014,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,4,225.976,279931654
3015,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,5,224.781,279931654
3016,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,6,225.688,279931654
3017,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,7,224.791,279931654
3018,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,8,224.388,279931654
3019,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,7,1,9,224.959,279931654
3020,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,0,0,245.867,255768146
3021,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,0,1,247.543,255768146
3022,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,0,2,243.025,255768146
3023,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,0,3,244.511,255768146
3024,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,0,4,248.616,255768146
3025,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,0,5,246.712,255768146
3026,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,0,6,248.668,255768146
3027,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,0,7,248.529,255768146
3028,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,0,8,244.911,255768146
3029,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,0,9,243.442,255768146
3030,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,1,0,224.933,279931654
3031,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,1,1,224.371,279931654
3032,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,1,2,225.365,279931654
3033,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,1,3,225.131,279931654
3034,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,1,4,225.361,279931654
3035,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,1,5,226.417,279931654
3036,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,1,6,224.696,279931654
3037,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,1,7,225.031,279931654
3038,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,1,8,225.087,279931654
3039,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,8,1,9,224.742,279931654
3040,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,0,0,248.61,253977891
3041,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,0,1,251.423,253977891
3042,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,0,2,246.2,253977891
3043,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,0,3,251.891,253977891
3044,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,0,4,250.223,253977891
3045,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,0,5,247.583,253977891
3046,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,0,6,251.102,253977891
3047,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,0,7,245.522,253977891
3048,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,0,8,251.631,253977891
3049,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,0,9,247.833,253977891
3050,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,1,0,225.054,279931654
3051,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,1,1,224.694,279931654
3052,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,1,2,224.936,279931654
3053,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,1,3,225.311,279931654
3054,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,1,4,224.274,279931654
3055,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,1,5,224.926,279931654
3056,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,1,6,224.649,279931654
3057,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,1,7,224.78,279931654
3058,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,1,8,224.365,279931654
3059,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-southcentralus,9,1,9,224.008,279931654
3060,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,0,246.029,295663934
3061,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,1,232.18400000000003,295663934
3062,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,2,233.592,295663934
3063,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,3,232.931,295663934
3064,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,4,233.123,295663934
3065,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,5,232.56,295663934
3066,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,6,233.772,295663934
3067,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,7,233.626,295663934
3068,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,8,234.957,295663934
3069,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,0,9,233.45,295663934
3070,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,0,233.685,295663934
3071,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,1,233.82,295663934
3072,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,2,233.384,295663934
3073,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,3,232.336,295663934
3074,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,4,232.281,295663934
3075,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,5,231.929,295663934
3076,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,6,232.833,295663934
3077,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,7,233.39,295663934
3078,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,8,233.336,295663934
3079,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,1,1,9,234.37,295663934
3080,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,0,230.395,279931654
3081,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,1,229.616,279931654
3082,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,2,227.899,279931654
3083,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,3,229.24400000000003,279931654
3084,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,4,229.196,279931654
3085,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,5,227.974,279931654
3086,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,6,229.518,279931654
3087,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,7,230.863,279931654
3088,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,8,228.35,279931654
3089,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,0,9,229.469,279931654
3090,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,0,229.203,279931654
3091,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,1,230.58900000000003,279931654
3092,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,2,229.498,279931654
3093,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,3,229.055,279931654
3094,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,4,228.078,279931654
3095,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,5,229.076,279931654
3096,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,6,228.936,279931654
3097,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,7,228.827,279931654
3098,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,8,227.924,279931654
3099,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,2,1,9,228.374,279931654
3100,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,0,233.055,272067783
3101,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,1,231.495,272067783
3102,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,2,232.801,272067783
3103,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,3,232.372,272067783
3104,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,4,232.781,272067783
3105,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,5,232.359,272067783
3106,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,6,234.783,272067783
3107,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,7,232.372,272067783
3108,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,8,232.722,272067783
3109,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,0,9,233.937,272067783
3110,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,0,231.7,279931654
3111,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,1,228.54,279931654
3112,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,2,229.258,279931654
3113,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,3,231.629,279931654
3114,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,4,228.686,279931654
3115,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,5,229.146,279931654
3116,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,6,230.191,279931654
3117,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,7,230.321,279931654
3118,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,8,230.201,279931654
3119,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,3,1,9,230.79,279931654
3120,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,0,239.382,266988881
3121,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,1,239.117,266988881
3122,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,2,240.206,266988881
3123,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,3,237.458,266988881
3124,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,4,238.698,266988881
3125,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,5,240.268,266988881
3126,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,6,239.489,266988881
3127,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,7,237.981,266988881
3128,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,8,240.429,266988881
3129,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,0,9,237.807,266988881
3130,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,0,229.068,279931654
3131,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,1,229.828,279931654
3132,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,2,231.645,279931654
3133,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,3,228.86,279931654
3134,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,4,229.275,279931654
3135,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,5,228.634,279931654
3136,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,6,229.585,279931654
3137,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,7,228.236,279931654
3138,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,8,229.181,279931654
3139,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,4,1,9,228.444,279931654
3140,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,0,0,243.367,263222994
3141,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,0,1,243.264,263222994
3142,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,0,2,245.914,263222994
3143,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,0,3,243.548,263222994
3144,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,0,4,245.726,263222994
3145,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,0,5,244.357,263222994
3146,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,0,6,244.21400000000003,263222994
3147,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,0,7,243.801,263222994
3148,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,0,8,243.576,263222994
3149,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,0,9,242.973,263222994
3150,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,1,0,229.1,279931654
3151,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,1,1,230.152,279931654
3152,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,1,2,232.451,279931654
3153,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,1,3,229.064,279931654
3154,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,1,4,228.662,279931654
3155,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,1,5,228.689,279931654
3156,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,1,6,228.795,279931654
3157,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,1,7,227.954,279931654
3158,bzip2,benchmark/targets/text/enwik9_10,StandardA2v2-westcentralus,5,1,8,228.716,279931654
